VIDEO,ANIMAL,BODY-PART,SHAPE,SHAPE TYPE,MEASUREMENT,VALUE
C1-N_8D2-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),0.39142857142857146
C1-N_8D2-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),14.0
C1-N_8D2-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
C1-N_8D2-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),5.48
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),0.08128931732564287
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),23.12
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.2610909090909091
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),55.0
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),0.24102920397007416
C1-N_8E5-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),14.360000000000001
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.1498174648993296
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),1.8
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.17651376146788994
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),109.0
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),19.49177515664579
C1-N_8E5-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),19.240000000000002
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),0.5459710416019591
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),10.12
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.09872340425531913
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),94.0
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),1.2602217870954473
C1-N_8E5-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),9.279999999999998
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
C1-N_8E5-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),2.4071964808140924
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),4.56
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.28971962616822433
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),107.0
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),15.049691284417056
C1-N_8E5-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),31.000000000000004
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),0.6756448851390973
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),31.16
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.22342857142857145
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),70.0
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),18.084637539102093
C1-N_8E5-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),15.64
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),0.41103293724186635
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),35.04
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.1961904761904762
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),42.0
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),2.629792439986259
C1-N_8E5-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),8.24
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
C1-N_8E5-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),2.8228249093464606
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.2
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.20184615384615384
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),65.0
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),20.272515163911944
M-CCI_7B4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),13.12
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.9521964566378922
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),8.08
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.14690265486725665
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),226.0
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),60.58183519381564
M-CCI_7B4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),33.2
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.8674014847287213
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),6.24
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.14272727272727273
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),44.0
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),3.329718671694869
M-CCI_7B4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),6.28
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7B4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),4.617867601267797
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.27636363636363637
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),55.0
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),31.746797732731284
M-CCI_7B4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),15.2
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),2.150411803558284
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),5.12
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.11033557046979867
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),149.0
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),15.49709808457161
M-CCI_7B4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),16.44
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),3.0127646244476334
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),8.96
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.20205128205128206
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),39.0
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),16.85496161393466
M-CCI_7B4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),7.88
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7B4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),4.29271218695142
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),44.12
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.2705084745762712
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),59.0
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),59.20553889706952
M-CCI_7D2-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),15.959999999999999
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),11.015781027220102
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),24.56
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.145985401459854
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),137.0
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),177.73219092457333
M-CCI_7D2-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),20.0
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),5.940987466882507
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),11.88
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.2148148148148148
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),81.0
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),95.01009637202971
M-CCI_7D2-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),17.4
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7D2-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.4813637599966238
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.28
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.28611464968152867
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),157.0
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),35.34451937347402
M-CCI_7D2-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),44.92
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),11.967484508787736
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),73.16
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.1804878048780488
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),41.0
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),35.6073652751975
M-CCI_7D2-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),7.4
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),2.2085514948393037
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),77.8
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.12
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),63.0
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),9.00940265426488
M-CCI_7D2-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),7.56
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),0.0
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),3.48
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),0.29599999999999993
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),55.0
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7D2-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),16.279999999999998
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.422330013161523
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.36
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.199
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),80.0
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),8.846414907629304
M-CCI_7D3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),15.920000000000002
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),0.8974987712334543
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),14.44
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.18476190476190477
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),168.0
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),25.022420962901677
M-CCI_7D3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),31.040000000000003
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),0.5354605901962679
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),20.16
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.18215384615384614
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),65.0
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),9.162381366332067
M-CCI_7D3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),11.84
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7D3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),2.8307042082602907
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.4
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.6711111111111111
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),45.0
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),51.54039657739181
M-CCI_7D3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),30.2
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),3.6510268785933384
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.16
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.09239436619718312
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),71.0
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),5.317470057858703
M-CCI_7D3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),6.560000000000001
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),3.6592677135002023
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),8.8
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.1282758620689655
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),87.0
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),28.482097114976035
M-CCI_7D3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),11.159999999999997
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7D3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),3.1255877914107733
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.19052631578947365
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),76.0
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),32.57425584163907
M-CCI_7H3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),14.479999999999999
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),7.048760527127955
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),15.52
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.16877005347593585
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),187.0
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),181.6861202459905
M-CCI_7H3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),31.560000000000002
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),9.624134558632461
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),21.36
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.1561904761904762
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),42.0
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),37.50054356007631
M-CCI_7H3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),6.5600000000000005
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7H3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),0.9580203050100735
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.96
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.5225000000000001
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),48.0
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),8.809351035783875
M-CCI_7H3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),25.080000000000002
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.5520535325104337
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),33.64
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.23733333333333334
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),60.0
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),16.72319675661483
M-CCI_7H3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),14.24
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.4124216765066404
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),26.32
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.15651006711409396
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),149.0
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),30.647304991056338
M-CCI_7H3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),23.32
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
